R_hour_1,R_hour_2,R_hour_3,R_hour_4,R_hour_5,R_hour_6,R_hour_7,R_hour_8,R_hour_9,R_hour_10,R_hour_11,R_hour_12,R_hour_13,R_hour_14,R_hour_15,R_hour_16,R_hour_17,R_hour_18,R_hour_19,R_hour_20,G_hour_1,G_hour_2,G_hour_3,G_hour_4,G_hour_5,G_hour_6,G_hour_7,G_hour_8,G_hour_9,G_hour_10,G_hour_11,G_hour_12,G_hour_13,G_hour_14,G_hour_15,G_hour_16,G_hour_17,G_hour_18,G_hour_19,G_hour_20,B_hour_1,B_hour_2,B_hour_3,B_hour_4,B_hour_5,B_hour_6,B_hour_7,B_hour_8,B_hour_9,B_hour_10,B_hour_11,B_hour_12,B_hour_13,B_hour_14,B_hour_15,B_hour_16,B_hour_17,B_hour_18,B_hour_19,B_hour_20,CFU/100ml
200,195.7303220508704,194.395532789011,190.79431151667424,181.42217360209295,176.32514698626923,177.8476741247746,174.31865466287408,170.42748397802407,176.53894547091957,171.5120773280759,149.91203720897826,160.62930736307044,148.04870868441503,130.85115450141143,128.0,147.71633280624746,136.82593072065188,136.45318395760026,138.90405467008983,50,54.58205145355102,62.39506806015055,63.22739327556456,69.81230209980525,73.67084208971981,79.12340020003076,90.77817319820156,79.31572315278578,107.79350839906695,107.14998694752742,92.48777441046168,119.86563871693627,117.85787537705471,117.76541327666362,125.29190818007721,127.07536209757768,132.64015093059314,118.76533633562988,119.97413579325563,50,48.247353918573715,45.650130109830556,45.401558609266225,43.39125827651221,39.792072714769816,38.88756669598483,34.776181812725206,35.35621109423617,36.41184450102576,31.978673573321824,38.23630313286178,20.853942278096007,17.771408236557058,17.10031201879322,32.62693736048416,22.01491502835603,23.878033591507275,18.116074097631184,6.7806167961922625,9
200,196.73027854857068,193.47265804079677,192.1753002906644,182.72012326758178,181.33887065835512,173.3776805765242,175.1692976887632,169.53124896818665,176.5972724216316,152.19007454003759,171.40417590518967,159.22745631871072,156.85556261555473,138.33895351508198,150.85682054692123,149.77442496805844,136.3870457618541,128.0,128.0,50,54.10647431554724,57.15213238883363,64.37646854882354,69.57272540577668,70.11516544483364,74.35183544665273,90.12979788141243,79.9479948527997,98.30513426886307,94.03003462845425,110.54076455823517,115.14225694834005,108.91735118994484,138.4766017691004,134.66791588718777,125.6799710255055,158.67101816843012,118.43550901797227,155.3322232235128,50,48.6396248894509,45.913958827996666,46.65378625358564,44.583378319244844,39.70173649105416,41.94279964415672,37.322487878670174,32.268170706997665,30.306542232797355,34.627553578337285,27.34440660497756,33.7123609723097,29.153439421978025,21.427084310635575,13.351755307449388,28.893543545632717,23.561070601502582,30.571491908532145,21.855648206841067,11
200,197.34594805792347,193.30637389791377,187.20126606047393,183.53583221013042,186.18058105233112,175.71492975067355,171.14207441509848,174.2796305283474,169.1574094816729,163.98979632192726,171.42999503565247,159.0740848950827,139.19028122603305,163.7880308095341,134.37586207085394,128.0,128.0,134.25142414778423,128.0,50,55.939946232837045,58.56567241044354,62.68331229232396,67.35312209148691,73.24286187241592,81.99211147961003,80.64844666113825,100.1306480710641,87.14692605022017,102.8377496877119,100.7159570533826,94.35780677472687,130.80490051336074,119.49965629579943,113.12854694466395,114.37711481106427,153.23119395532825,151.1844063998661,169.0045145538075,50,48.76482687007899,47.63505800843043,46.00309911818866,41.80811500644712,38.941088799954294,38.134263476326765,38.37235838614771,37.426810376788396,39.2001694336992,34.91572423724264,22.724840368374583,29.578634892690765,34.578604331025254,23.60030714084922,27.91577345522539,31.76087274221645,15.538523862544338,25.84906904517711,29.295061446568596,11
200,197.10498069518118,194.46640546660504,188.1529944548812,182.5227919239658,177.2587907584163,173.99867300039023,178.01701200067143,163.8555071806811,165.91847981087267,162.07717586969693,155.41173772837305,152.27775538684273,136.19060576267088,157.1399523305986,132.70562614672318,145.40469414786293,133.78790808783938,132.05906147232304,128.0,50,54.17043752964714,57.5548808401076,66.75800405625908,72.38488046330448,72.30281625734479,88.6395306326335,76.58757254863036,82.45005914350457,96.41068583536423,90.89111859753213,105.0834243562307,94.83027766439685,122.38375007379979,127.06902316498355,117.82372744945663,153.2382675635311,120.98768607206287,122.15754858949936,138.71484706303897,50,47.531243102482875,46.28937783941983,45.87782099025854,40.58978935048903,41.64366642927401,39.715010049469356,32.846118246942126,37.825303093898015,33.01906013945697,36.78272298910993,38.25895074211147,23.45606069856047,33.666543778391926,22.923162210225755,13.80303864410579,32.602061704096364,21.83060874836918,28.588182743944998,23.387121260389105,14
200,195.99043389219023,194.78202380319078,192.13613329016275,180.444423855175,186.95948329465364,183.31247867690348,173.02261276720114,175.93402918443044,164.02072796049845,161.02205023103235,170.35181144693232,143.3521852207448,164.4055944973015,149.87893980949264,135.1322539633302,137.330523429433,132.37751543104025,140.9662199477307,128.0,50,54.1479510904719,60.52217171160221,67.5626933484892,68.72435838877183,75.06703119577634,88.13599125121655,94.81674675314662,85.33183781052969,82.26412837922753,98.62748980771258,109.83095725352103,109.99372732539675,97.25386705803285,101.76079803400886,112.65054996239118,144.68548402978766,132.52183947020106,118.6698394523794,129.09927432001984,50,47.85937672195815,47.33089934774131,46.754324168077,41.61034068992177,44.65175724064714,39.14058991946999,39.708694129551446,40.30534471224701,34.059524149088695,35.84942809948302,34.16530548164,37.34420640460492,20.918840989346435,31.937675223670276,16.301000336248443,20.594323823503373,14.470677495583551,28.624622177649766,3.8818256309240127,11
200,196.50187766485612,192.84867199328716,186.3707973732489,183.31744105264448,177.72402272818096,170.77096366913912,179.565037917713,168.27258481858834,157.8695886909972,170.4069139190483,147.70343259105914,168.29527569459,156.7778863006128,144.23272275123347,140.8554076583904,159.17321006578564,129.54356006590126,129.74546434405005,128.0,50,54.24912601994218,58.01224657175101,68.44448320939068,73.15129580162503,68.71674497732158,75.11356673230341,89.90068838536425,97.84046204084743,104.6703376160753,92.05201917427742,114.42563896534381,101.63846139511212,121.9141061668901,124.25051156216655,112.55377985227736,108.5016386387569,159.1373934533447,158.22355372611108,126.78232903725208,50,47.50813054747277,47.79287208303031,45.18486397891496,41.131806554102084,42.57589012424525,40.77169919871358,35.25116137163442,36.67101156815717,29.406952457915043,34.71265698588216,34.469341059487355,22.92551268704963,25.502512090130555,18.759850180276203,33.05474932915743,20.997792668824353,29.67462669298004,21.21828730781229,7.718813705149472,14
200,196.69574196996948,193.56852768878923,187.78104670857527,181.05920606802064,186.67564078829056,183.40939016588567,170.3356095692716,173.47299845262216,174.95642479117245,173.35183266218218,146.36525212438877,143.5193806745056,147.38428269897838,140.6608551455568,148.57754963235658,129.9884559289693,156.9575916370793,128.0,138.7125431330545,50,55.096153580691904,59.93540096086646,67.46742451865433,75.39870081935263,73.87169483428286,82.54416801966252,95.46241066964245,82.82465983160358,88.13247215595521,109.2135419202356,111.8655553866586,98.8406524940065,100.8023549126529,134.8010442569544,130.6020758941325,111.09571075557312,126.92634075555378,145.18299563306016,132.66395929344108,50,47.60565795402093,46.2490279179735,45.59895326138477,41.0034961110084,43.991654421796724,43.23469073766199,33.24195252655987,30.733719936177344,37.279562612213496,33.0255863006806,26.229534521945595,20.18396223072795,30.18676776300662,34.412119602383,28.66873396220946,20.528870877659692,29.02032237277973,11.837449228207817,17.210177977719994,9
200,195.1691721295863,193.96217894167646,187.14325275865528,184.4772339812424,177.05294680121733,174.93913613198006,167.5930066526169,168.97483249407088,175.27933304809477,161.93151972955786,168.72924826134462,149.28542482919897,146.61091563169805,143.27564427010822,135.03880774407781,139.7325521760245,130.34765245865117,128.35644474467767,128.0,50,54.06376428592785,58.17145232974626,60.514954150043565,65.31299856545314,71.6963725504326,75.11921530712246,88.52496043363826,93.38954299158006,82.74822112648229,94.11458927530128,111.54376721027512,121.77229378677288,126.01563207967982,104.68117757525224,136.40204291609672,139.59954084570546,149.60671172163717,151.77868781077964,127.84813619074015,50,48.805781685074166,46.84968958882027,43.59296911867458,44.23571814903903,41.57167024733344,37.89019847807059,40.61211347009508,40.773064386967704,33.202604992980156,35.86879934592656,30.32513940606693,22.08998633518403,25.011965584632733,33.74285000858461,16.19662723936335,18.382928503640983,10.150763141625,29.541268081999497,7.80768298352281,13
200,196.07688389658324,194.8228874925474,191.5723558246137,184.65539515533987,180.65001475136407,178.12722206081105,166.96604544270366,175.54081523265688,170.62591849469348,154.95681751721892,145.86235111240507,147.529032573964,142.06818859890197,142.95308864054755,146.06268373382767,146.2753679789069,143.52478503931297,128.0,141.93614017564727,50,54.43232836465874,59.82285483751778,61.440871923270095,65.19493805943856,74.07227846426805,83.10650977603404,82.4855384966383,100.8095260289758,84.64852354181909,103.59623821949748,93.9702961228636,111.66607843855616,100.54961171576568,115.00712309449585,125.63084810758029,142.10865086254944,128.44476178444108,123.7099820111374,122.55069421013881,50,48.542949834072076,46.66722774477006,43.96898093143008,43.83838864536573,43.152211585436355,42.28418408172074,39.23888632398419,34.49125355683579,30.15030221363279,25.211759204275754,24.22498638219332,25.915426504923285,31.54285821536715,16.9394302741636,22.161917043869977,17.49159611741929,22.21425222254963,24.965625349055074,15.993848067001835,10
200,197.32360722860054,192.74938313306606,191.64973233816275,189.74566304420043,178.33336784984823,180.05013280923586,170.43773587772677,166.93849059667394,170.999606270273,155.95263764299125,156.02215460900226,159.66087738800735,154.99938681555005,154.2758099683971,128.25805165465988,129.95589492731614,152.1500312876485,146.80974547376633,128.0,50,55.158850478982814,57.69417827371908,60.59969807021219,75.6079446991549,68.87390592212658,83.02638100245287,86.96673516282797,97.38115007120479,103.84833135427459,85.497835141005,91.56155016713905,126.64767230278512,101.5998119519189,129.34214127242706,103.92725435813121,134.03539866642384,152.36378335506058,161.43057598908155,126.67968033534622,50,48.380482182665325,47.44553889942093,45.35475525360134,40.006343654586175,41.53193382140192,36.06868353519978,34.552860313419444,31.670062761864436,40.021978867499456,34.00501417821222,32.232362577996454,28.359303832522638,31.68533479604923,28.608611094586184,15.798827785148397,32.03807967077202,14.65905347501971,12.399661564277011,12.013466774247867,10
200,197.3685301947613,190.02720499994965,186.1710100824679,186.9870389883614,175.93114205967873,184.94549408007722,173.48662496031554,162.86337078190093,161.92085598955848,166.80774488227564,170.03759118458953,147.28368588146836,145.1717039605505,148.32161028368597,130.17640830405634,128.0,128.0,145.4670780716856,141.6740148927352,50,56.263231554418724,57.478368298898076,62.425771017502825,67.01882270370811,73.72097046665391,88.88745006763604,95.19583489168222,98.69355563304106,83.24245174011585,113.3175456343335,94.54537580526501,116.04277469632459,124.33971978719195,126.08150866369135,114.98083351261263,121.29166420474081,126.14579844975744,139.7242251284425,159.6716852415368,50,48.94588852130052,47.92934484895317,44.182668806953515,45.06529389437126,40.962190079813126,36.1806778134483,38.459859440086596,39.405881520860355,37.87501883758632,26.666515841343895,27.18403067526326,27.19917558151426,26.457642330902083,34.03192958891098,20.22912058832393,10.037933087089947,8.87298390280472,19.540839190233243,18.54090981691101,12
200,196.04226927672045,190.0334454771711,186.77279689740527,188.02031805979638,183.21123778617778,178.97067040004282,175.65105242145438,179.78611673289964,160.11948046456834,157.86298553975067,169.5345764414379,151.76604896411197,160.3633027853889,145.93812643208594,135.06989314847917,143.20713933920567,141.9065385287448,139.74988662267975,128.0,50,53.91844954355803,62.279500126000926,63.83716040787459,67.24827455113783,77.41074528995816,79.03605117729053,87.63701277765324,92.20696961230689,88.78930458191024,97.78945100535194,104.60070526406824,122.62722220149834,124.86672766452064,108.88215351795,145.6924846754905,139.7207085754278,127.20875822249542,142.858596263075,168.59426936447494,50,48.559405844500546,46.95913809574371,42.71951690320883,41.96070592095337,37.66453748938538,42.64764531806358,37.4311786867616,39.29102280238467,34.99178648124828,26.268605305363923,24.006372299718567,25.49331360869869,30.862197633932364,33.733008318467576,34.22205915299634,23.187655999603656,11.31737744979597,26.390209699200774,24.871243706369246,13
200,195.0690279530842,194.63987885722042,190.06056546368342,186.4878835808204,184.21270219775047,183.60811117399066,166.34493323990642,169.75882304308465,166.6087183565929,166.3525083090827,145.48714163111495,164.25245010525452,144.31179378956924,152.0611353795921,154.41990200698356,133.94188646129427,128.0,141.6552044892069,134.95386616704982,50,54.187004449267306,58.11906475858518,66.7697842169153,68.31509216464056,82.48784579262735,72.23550115426823,87.2577231574422,86.9931208528368,86.51264480103922,86.59868603062327,107.09143991786371,116.23851987299068,114.13248417159198,111.20465564111072,144.84615087830846,124.91588122795338,131.33117601703208,138.94432505770715,126.35892886650058,50,48.796490321193055,47.75796434480628,45.05825909564075,41.75251664882558,41.18584351008071,37.08111207306244,32.693055630412104,30.638694657681768,27.685426479094506,35.78388377090083,22.962645605520077,37.729051483666694,17.59668589552838,29.294462103777775,12.619563409268657,20.15379143782499,11.436893999876524,26.948585827232186,27.03749753758631,8
200,197.10999966273639,190.20044125285364,189.04921016342738,180.18068556992722,187.32110085318064,175.8409748913869,174.6044862833473,176.66830426686752,161.07346363988395,158.5536347872862,154.43511472831864,158.27965257356072,138.53739966535613,135.1265056045098,135.55816590467907,146.33112348608802,128.76658425708092,140.0171577560695,128.0,50,55.16422171922265,60.48594201830915,66.16708237347234,69.13766532841446,67.78899830882749,88.3362686408897,85.55327659637834,82.32878888025056,83.30609039254179,105.33649020139286,93.32910200945712,121.95563024201655,124.7983165785755,104.54599196663706,122.56899063277126,106.77581997809682,146.86266472992133,164.542656959327,117.65015047307723,50,47.84981487579074,46.90846304284658,44.25440725341466,42.67634286464744,38.018552750700486,37.04603104161069,38.77969426845732,32.68556459443306,35.56765845453162,39.42541442756345,32.86127703326602,26.741165513346242,30.495442848899817,30.91524935487029,32.19236525505747,16.273237396634087,14.17931340205736,26.60135363461952,3.394419312667729,18
200,195.6452769111741,192.91261714614356,186.98389006976277,181.43534496588055,175.6958929027816,171.61946474090348,180.69672795319983,179.1594020068046,155.69698674044804,158.0143021971119,165.74930840770855,153.4857999054577,161.8154493201397,136.31357044637988,131.94605923321376,128.00156968939228,128.0,129.25669610199503,148.2794809700266,50,54.68405502814787,61.1676527177931,64.32087686205635,71.15709126402513,72.90172117960151,75.68976673213481,77.07478789874652,90.58488829530998,87.16703443620531,108.67556857103301,121.01580848680896,94.74771093730746,103.59452780310498,115.5284831909162,127.29269732724836,125.69906806762572,122.45705706463748,136.77868886877607,144.08682425046123,50,47.93407706849254,47.48991382417237,45.13281666846005,41.377464319400914,44.431214951071844,35.67313200423396,38.63543490766001,38.07955171029438,28.98731809171728,31.011860424723796,26.247872399598194,20.265912130934147,17.997205413910194,15.927251213273777,18.343191225009523,10.095434168022955,8.426980375703401,15.141456474000506,19.18745838955601,12
200,196.45700402196076,192.13814561858462,190.9482317453099,186.7691926126424,176.16223820142278,177.95756479860648,182.44207765145836,178.69904921308625,174.0220372226521,162.31114982423503,150.26295897972892,153.846387494515,139.57142423428292,151.20015911634505,158.7074852593591,155.0588470011022,137.59464054103273,128.0,128.0,50,55.90349782177094,60.23248910959829,66.3654282982786,65.8604914997449,71.17273299031886,77.86424006846038,92.47441326173646,92.01833667054883,97.99527217729829,90.30322992395926,113.75320112182342,106.20756073862074,96.25258721403415,103.60568962920615,145.43263893101678,147.82333340553282,150.1107864275105,152.56535305892385,118.08273624964404,50,48.84461170745777,45.70319155649025,42.75888461256865,41.2594497586973,40.52858938225133,42.46838955602489,33.044538085308005,39.80873849949127,37.83290871496276,30.941001844140782,24.260535434160953,23.722406090592948,36.04839927551244,23.687011467098248,22.138757189674937,29.37183025173159,23.20230853727261,13.502710001463313,6.978160568752415,15
200,196.76214689789435,190.220547211045,187.7548170573762,189.82936615351517,186.97076585649037,183.01565607994974,181.1966111742934,161.35899246265717,158.28249749443702,156.7193208488825,169.92799705200295,148.5173534675386,142.2484330615544,130.87049563037021,157.58216515469752,158.238541931329,130.1064005719004,136.0534989364187,130.27378768768108,50,55.26196070044762,59.84889408224268,67.49287996580495,70.0216931049766,71.74539902175943,77.45037168299932,86.73231297324324,89.83346030383322,96.12876026301328,96.8850062489821,108.18932925750457,116.6986644369777,116.38651521283788,114.18240255416654,137.49141603648735,150.683380436412,156.89098049723157,150.93558966478724,156.84663728398795,50,47.81890621447391,46.65659245246643,46.8236765826994,44.78231162961649,40.22975553969143,37.368394733257176,40.37844691107058,39.909264403743606,35.4408010299229,25.16786643151821,28.72517088133513,31.45105141690815,27.633393429751507,22.45957988379763,23.899947743262903,28.353879175639495,28.815145070426848,18.756701468444763,6.8331057901312136,12
200,195.67443684409537,192.3671603763179,188.78599763932738,183.8356152182539,175.33980571742543,173.02975556354124,165.0838335148358,170.26422486914328,174.90855606845037,157.30114628514883,159.5131744160383,167.4703566569164,148.76839492631083,142.30963455904077,132.09735224680475,154.66471528596603,153.17212585212656,144.8011208640004,128.0,50,53.58544295981169,59.44059794383258,65.94069644492919,69.40142442103424,68.201320691213,86.01046650663032,78.67049420877996,92.15456320595979,87.38125859700499,105.47543602295023,119.07987108579569,97.86058285070538,121.0405421122955,125.6254653425705,125.58067495522123,145.01977885564506,125.52186788727305,129.50534857622085,142.17046370831096,50,47.76042711707492,46.485194728504474,46.55710257785026,43.353371677888845,39.43052641596374,38.457872403302886,33.14814027526199,36.58371370876151,28.83124695896868,35.514732929538894,29.662183831718142,34.02906344420014,19.40355437266539,30.97903346181171,16.36183278363096,28.659789613600335,24.53473062808031,9.863129026632485,27.104609588810828,15
200,195.64941380936168,190.2937024224187,191.18601827587125,189.16322773401134,180.17622819565952,177.0471877363113,174.48658683696485,174.15999557410996,170.07778046679437,172.34333311832933,164.78030178747724,142.26647985829703,144.10209495138832,131.5841693357632,133.40803792414508,132.9287434457222,128.0,152.15153934449168,128.0,50,55.46726693404918,57.08819725594512,62.180826912051536,64.25063425241795,78.9858968818342,79.87152661520834,87.28696073843686,99.07620991080648,102.65073389821815,114.66038285044006,116.11037480221422,105.64165766046966,96.82219105133218,116.35198840858472,117.3071050725583,130.43103614733081,150.98484754995383,120.56731376527397,160.67196208452975,50,47.77143917010667,45.8690249677888,44.31016379115691,43.173410679913765,40.102740708557775,36.975219541395205,35.37312129164924,31.201455369243718,40.25010235922248,28.491846577658247,35.84356322139759,26.08507581227338,32.824369842349526,22.659814501640096,26.055784257055844,23.321524800028445,30.667141471665907,14.54456138974092,12.105137316695377,12
200,195.76745340899527,190.13285067431582,188.37510652987382,189.20454235126616,187.44971973580752,179.2363201206362,167.0078775219326,162.06041175923315,156.9269838995151,150.85438441059551,167.88708413314774,144.4043393263894,156.95431702640718,143.03459205352254,142.28024739464146,143.43905718962316,148.28905226191347,154.42028473969003,137.58723201725553,50,55.94891438549785,60.7094409436091,69.43995636995572,70.61679511407078,74.78262327596528,74.27039525913922,91.22178829701147,82.58376877359146,92.67640829517337,89.06406974676577,101.0013022282543,96.44592975948069,99.69263104221545,120.22552046308816,118.154195634268,107.24911601796043,131.71520273599623,161.43441954312487,127.33295192598423,50,47.54003397390612,45.392857898450565,46.93875988973226,44.27855945382673,39.383857016755975,43.27022910963883,37.017614940098426,36.68117877529738,35.32180869808453,29.35437022457417,35.01494124993741,22.5770783078357,29.74111679039666,28.390738216082717,14.550881560848936,28.391107337155653,9.472297510103168,14.80843411976086,10.620757162079059,15
200,195.1364289705635,191.4736789044684,188.66720101873503,188.98308869559028,179.53774659056438,170.49091495149122,165.0419581293287,162.6725474970782,156.27144362195264,166.6783187507118,154.87686296048162,141.258390701969,153.15605988229925,164.60759418254722,143.4801785219362,154.55387487963714,144.85465961367404,132.5342202883255,143.2796851334007,50,56.44776098949524,59.9687396175032,66.65613679185607,74.08799769798907,75.46613186060601,81.62873326880384,84.28615462315705,90.78980771927422,99.74553145505065,97.64420705753203,96.24494598406031,92.11583237640893,130.32201222622524,134.15063640130012,137.17534813749123,144.89535940443568,134.7623992919793,135.42261518135945,170.6952035099076,50,48.363090806810234,45.57063550242423,45.253671253858215,40.59543552012222,37.82622632558494,37.19911645622945,37.0345547446767,30.512138482133132,37.24325670256699,25.360729739327283,37.431258738459604,24.540484606184766,27.817476605962437,20.886110121762933,23.521294327095426,10.550126343922074,11.203387880573224,15.431759517209422,19.886802601632123,12
200,197.0721574542735,191.64628118685025,185.96955590620024,185.90708906239527,175.89333174395637,170.36071072621797,168.90945603543932,167.9347434345221,175.69943040510577,158.04326459635695,150.74338128103204,158.90945046476108,154.68534821374163,136.43730282596553,135.8425409565015,158.54337244070484,157.00908498714998,128.0,128.0,50,53.84488880413542,62.76210284217652,64.76980251068032,67.60463744569978,69.3475096364631,74.17962287216685,84.84527003647162,92.4804908348332,107.1540927252157,96.80523521818658,90.18376574559383,116.92380446582968,114.01490192569787,127.6920403257796,109.38742625699018,126.96648068312413,129.2535693240871,166.29460318116253,118.24107698791383,50,47.58025276089487,47.741734212157915,43.15596384737026,45.431614931621674,43.595965066795955,35.12909680097434,35.87949330240613,36.62666788755853,29.72957103865051,28.848391232830878,34.30191587186004,20.31832622203281,23.201409149531795,34.04302781301351,19.01211959705944,25.382396586626278,23.24881789106081,16.628644199638913,7.84969456741608,13
